@relation 'SEA_abrupt drift 4*2500 drifted att:8,9,7,9.5 generators.SEAGenerator -i 0'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
5.2912598188835265,0.32009377135614914,0.24825587327748866,groupA
5.270610842874981,9.732465873027797,7.163279790366383,groupB
0.8399151843148767,1.2629911145763606,8.33612517402351,groupA
1.60237419843405,1.074560778415673,7.278077248913556,groupA
5.083240239113892,1.8591765445296005,9.834464670484142,groupA
3.6330445936045463,4.935561957011062,5.241119858994869,groupA
2.3735381953100374,8.854765568689688,5.6757037637357675,groupB
9.619782560109883,9.89238613168626,4.9890011667687,groupB
6.440687892505416,8.987160898560798,7.813175508540722,groupB
3.360458083334188,5.386803541045949,3.385250518119963,groupA
6.897130648693062,0.9575889031405083,1.729434490333599,groupA
0.36800364730729784,4.005392572647594,0.26480637439848853,groupA
8.548430995501406,9.818029487920988,4.761182923593843,groupB
0.627495180054578,5.788432476032192,4.1419227740752405,groupA
5.260349134166664,6.002190906859051,9.807250684044645,groupB
7.435138915333146,9.758093239230893,3.599930163447741,groupB
9.868052367575007,7.607907158905753,1.5499864939221397,groupB
8.84516176466859,1.5183921102803566,8.554129160282619,groupB
3.0551352993952086,3.522905042340575,9.648243193771984,groupA
7.205624090214286,0.6059174349009255,5.522441762029098,groupA
6.154650360359128,8.803051491714621,2.0297780331735247,groupB
8.760857911578867,7.108271628315604,8.809374576069972,groupB
5.31259482492474,5.812872541777346,8.17018229954815,groupB
5.937488600147307,5.3777039281498435,9.28352254867754,groupB
7.009984074143637,8.98620745648421,0.7852088798491141,groupB
3.8521325043813484,4.68345007143323,9.836561001562746,groupA
4.48730694643748,1.5175880270179354,4.331628562900429,groupA
3.6696424515425963,3.243556714699195,5.525110740991572,groupA
7.544263038298817,6.8028602396034525,8.258432284776395,groupB
8.52696766344275,8.991995431140976,4.623509015396538,groupB
8.644285891369902,5.237671400445496,2.028350709516613,groupA
6.76003612696955,9.651814750148821,6.823472349745162,groupB
2.6182397724221937,2.8264017220642312,4.01791963740086,groupA
0.5446528255741301,2.4874447475364523,2.8147384926368204,groupA
5.791569633009371,6.1604712285788,3.2514663042266823,groupB
6.101709183992102,8.521722028061017,5.861149398282279,groupA
0.40517697785982354,9.331887927872542,2.355827501173706,groupB
3.09645676459944,0.9663050808434381,2.324792489870405,groupA
1.3549089359840794,6.330763748514148,2.8845447428606907,groupA
0.4699326626140443,8.49230659062035,0.5862461916595052,groupA
2.23661096161627,4.820412923189167,4.216366965791324,groupA
6.573820728923372,8.636545756546052,4.2363338368178285,groupB
8.567563398507941,8.616362107670028,8.864356586215473,groupB
0.006213925802862619,8.597446797142485,2.3439407146433,groupA
4.308231058520558,9.192438546351218,9.53060846073985,groupB
9.861862184701232,5.319844124814902,8.833918638236652,groupB
6.838772890168014,3.7814685009236704,7.922308236996068,groupB
4.998932247771588,9.145308266826946,0.8467658867826233,groupA
8.598054202806924,8.124708416514553,3.04106011696486,groupB
7.404546909511399,7.347952855733139,6.161951523360798,groupB
5.353841966328248,0.7495370350047437,9.801852047168403,groupA
9.29963614500768,1.3292486829555605,0.6926845246167157,groupB
9.907522194444894,8.471405066754718,0.6676006537305912,groupB
1.8906922449828845,5.151129788714219,5.615822481276728,groupA
8.725468286116675,9.362356742446813,7.346113198585551,groupB
5.811155617914511,7.907595795166232,3.6170978170116164,groupA
0.24007744156032684,6.489489997791047,8.264054102247494,groupA
5.521407565007399,2.5716722419459472,2.6243034759784156,groupA
7.53221037974825,8.3109469499245,7.8980973943568,groupA
6.359964051759278,2.6008682208675546,4.91927061928919,groupA
2.5878389771413355,2.0779820088206566,8.4547558726265,groupA
1.9729163242309233,6.55456371780391,5.023404403906914,groupA
9.211875842459392,4.858284253224831,3.3754436902666916,groupB
8.250773188083723,7.325233160770041,0.6465473697514079,groupB
2.7555567105889365,0.8122719531619682,7.179528754764064,groupB
9.615852240486301,7.525145746793921,0.04025558927708284,groupB
7.784838424791879,7.2692767178101745,3.5887567560360765,groupA
1.194964628401436,0.38722692372789025,8.731250649617646,groupA
9.106262978656453,0.7322215408865529,0.013934948160150284,groupB
6.763794152705673,4.884402259176,4.402150298988236,groupB
4.118428263939922,5.128870033974438,4.876857381152183,groupB
7.8737431545567995,0.9027107224352726,4.904130150466469,groupA
7.402802008997325,8.085267860697414,9.513660482278928,groupA
5.889473148800235,3.5284651184212343,3.6813450329059663,groupB
0.35579572489522593,8.92764454165496,5.037365545719963,groupB
8.878171347019308,2.287152289187593,5.8722372420455375,groupB
7.4253814882021,9.605304775106923,1.3452862203599991,groupA
4.274911758923183,3.991643509991892,3.0200392686698674,groupA
2.262093101266107,5.232341201030964,5.534113460869479,groupA
3.3665734714373996,2.2277984470622547,3.9344749862570474,groupA
3.292824744231332,3.5907726716468433,6.242174495050794,groupA
8.578740565449305,4.051730807956425,4.510330412830493,groupB
4.722173020279524,1.5868629838863746,3.8550167267881097,groupA
3.669033005079254,6.343125598923436,0.3698809819626925,groupB
3.77345521944633,6.790905777154805,1.6391091854409712,groupB
4.6557470032588455,4.721369026845661,8.107837547454814,groupB
7.685809818187708,0.001549903657322993,7.059966589513293,groupA
8.891401437481619,5.231774976203635,8.995785697023827,groupB
8.053407515807079,3.7709919483870467,5.811849653547238,groupB
7.714818041880228,0.24744391214416628,3.63077890874297,groupA
0.3209686891638641,5.822833307681786,2.476549010957816,groupA
5.938742326859319,9.001500862473192,6.147909857160093,groupA
6.992269514595588,3.453049043721379,5.440739904357459,groupB
1.8350401067183653,4.78815428633963,3.453072467693411,groupA
8.918882507991844,1.1133637548542108,2.244243279408674,groupA
8.37051071868247,3.056654802709109,1.8435738302802063,groupB
7.738712053031902,8.458538179716218,6.537648660102012,groupB
8.97777074747052,8.039647438794445,5.473655195271977,groupB
1.706435839783228,6.939772699660397,5.141177233750555,groupA
4.165846535455908,4.037357437168732,7.382539329065663,groupA
8.44628983857943,4.8493731981894195,7.773134057427327,groupB
2.1556945570045483,6.414740710481364,7.086692092117975,groupA
9.765090411114084,5.530515310512185,5.611332426466005,groupB
3.334742372013112,4.690483285349795,3.416445614406821,groupA
9.809804845961075,7.1010772344053406,3.410027950078155,groupB
3.2876830531309595,4.077861689744136,5.659328288165902,groupB
4.9285980862069785,1.8426289598092505,5.9977641645854725,groupA
8.845812986593037,2.176345558165984,6.344892891658166,groupB
6.167131024270898,8.46972976370746,1.6284616871583169,groupB
5.638893019107293,0.8242415344329423,3.6346116577644327,groupA
1.125050135900869,0.22039564927616162,2.126240993570392,groupA
8.50907193679739,1.1587238643583597,9.510310999278552,groupB
3.2556176776125456,4.248373999369034,9.1973778494346,groupA
2.495906614410457,8.537685316783884,5.225362481631491,groupB
7.027163040085279,8.441163411445453,4.1147058956832305,groupB
8.176311569626524,2.9915875277075332,4.2698977363706945,groupB
4.495245973606684,2.25856341132289,8.734173032911102,groupA
5.952560383422158,9.818728038002059,1.8770573115297562,groupB
3.056623476949155,1.2681575262533762,6.741873747690629,groupA
5.29496466899789,6.624218296608837,7.794953702616461,groupB
7.355505585055347,4.892253589343265,3.566431408995415,groupB
2.197861142704137,6.8612641619006745,9.599917392295142,groupB
1.3260747663736705,3.754836122297527,6.121662145416313,groupA
6.83504019977541,8.436905107317799,3.0284506320000917,groupB
5.256122329074126,2.3055310022166853,3.180629544922846,groupB
6.536261073357677,4.257125544140057,8.966816331782924,groupB
0.6619350136103752,0.9018931936711938,9.62122062941178,groupA
2.7329406577915716,4.250147680801123,8.231988169425259,groupA
5.203699866002204,0.25975710108093963,9.96887365926875,groupA
3.284516306390647,0.07965480748020726,8.327528490162535,groupA
1.6924600965890657,2.1317590125853436,2.8451303618148183,groupA
9.059509522558516,1.0983379982401675,1.0534780500649787,groupB
3.4711724234434227,5.492339077824973,3.3665384370705653,groupA
2.6490727559427105,7.262925206443275,9.603207961194386,groupB
6.461824734656949,3.53553533601775,3.5966438568242056,groupB
8.390116198893429,2.1198813952161832,5.09579890186982,groupB
9.922598275506022,9.357040488715448,8.25526859132372,groupB
0.38288166643660304,4.345442543871614,0.11849870945477514,groupA
9.089744281663135,7.426627522054048,6.622131268072322,groupB
5.568275905391065,9.90413271169305,6.081838192912551,groupA
9.753890092089842,8.374789357875592,0.7750734608318377,groupB
2.3589291827441636,6.447291241496486,1.2417926726936812,groupA
5.678331400222126,1.7105288425844223,1.844477100312114,groupA
7.916308347924935,0.8845492795345022,3.379139232221097,groupA
0.4859748152151755,0.9463261118777977,1.377818330517151,groupA
7.806540402621288,4.72779558448855,7.295082781659664,groupB
3.6082236497856366,2.601681886844489,0.98603496043286,groupA
0.6306901050345226,1.629073004126499,9.822846113347335,groupA
2.87973782456178,9.057540294748046,4.337692416912406,groupB
3.6813784850329743,4.325731047186107,5.140539557160774,groupA
9.293062847428269,4.7801981897018795,4.856659553104076,groupB
1.7486280772030915,2.1236282333252765,5.382649265203355,groupA
0.2548282504416777,4.710487331824627,7.131355677050043,groupA
2.04545932629981,6.18347117414719,4.147094631007477,groupA
4.697399676780716,7.0213877190931795,4.115824111810865,groupB
0.7973064146049746,8.062235894993472,5.650528967273583,groupA
9.54361998526432,3.9851057959917036,6.57432139670676,groupB
0.20265747240658216,9.436560927989811,7.701375283394025,groupB
2.8840817273102646,7.331144864594197,6.582151710288173,groupB
0.6183021873961181,4.655788489385786,4.74261956988871,groupA
4.6977368972240985,9.119606788651556,0.6573601064125167,groupB
4.170017188477181,5.916113584974068,5.086530463104446,groupB
1.5528933229996567,5.7056682987015925,1.8248566523087484,groupA
0.44567942158391327,6.177952799625716,9.84054361835252,groupA
4.031687231838034,6.426134617458991,2.3176968276811305,groupA
3.586436145896257,2.4369928416080167,7.1617404598209955,groupA
7.066191064524783,0.6738786659899143,0.08938467182389331,groupA
8.124806937594421,5.226693424848933,5.04392012747445,groupB
5.324217202277593,6.961118950207994,0.3986839671758091,groupA
5.807391587039578,6.0725142241513,0.8052440231373825,groupB
4.526777048943051,5.988160327217054,4.937454341440192,groupB
1.376347400544543,2.057962107853224,9.734024640858879,groupB
8.434609317448842,7.969017782156438,2.6363115045619456,groupA
8.365534221527993,1.6577319577987848,7.223984544664298,groupB
7.869281853897007,9.26029513760264,3.2670208870253035,groupB
8.69121271523018,0.12740464903175708,8.49507611740793,groupA
4.603736469433377,7.629911087341802,9.3430597177311,groupB
8.569150331722339,3.898330950283376,3.891669577523784,groupB
7.033673415973224,5.3951057756087595,9.66141441000299,groupB
4.211385172848232,8.658444507006216,8.509448037502068,groupB
4.117340729186133,8.575399758942554,5.56454612868483,groupB
2.3593757671428772,1.2395615438588181,1.6811308092280752,groupA
2.586658306482791,4.59849147607815,4.933810480852094,groupA
2.700972035301862,5.361496055184355,6.910066382304592,groupB
1.5746594242679957,8.097022047212038,4.731354002280849,groupB
8.967095210950946,8.087091531605182,9.552038789277091,groupB
5.71598910575147,0.11713428485621291,8.0117958353735,groupA
8.302982489626187,2.7988310155415275,5.979936426207296,groupB
7.435801139265932,4.654175399973063,1.4302047596700296,groupB
4.934887062742273,2.055469916455943,2.505746602281518,groupA
8.510032569196959,2.1358083673790107,1.26935075001812,groupB
7.540213215999828,4.980929523849271,2.4464839690368514,groupB
9.966555728348439,1.9853462587082504,2.931923341346665,groupB
8.950109936477764,5.105137959837585,2.208492627685156,groupB
4.6101636710408735,6.190328433310258,8.476113780941144,groupB
4.252087644578167,7.969977236611707,8.007247071991863,groupB
7.153773010617016,8.222074698109518,3.938821437552702,groupB
5.143009997873557,1.1394446715207662,8.214359951079786,groupA
8.540137148856825,1.6688737381578933,1.7060671380772041,groupB
3.6309254997956684,0.15020800577993487,9.192286580586288,groupA
9.965935127852333,8.378011327727569,1.8953163558258534,groupB
6.227967235567854,7.761488710038615,4.810938644371758,groupB
6.721834818926307,5.434608051517101,4.933324034693227,groupB
8.967228790832417,6.717507696596384,3.735023673919,groupB
7.66372005066326,3.5079537019966245,8.730738939497378,groupB
2.514943286293805,9.298145964504865,9.6030628727178,groupB
8.921677424639833,9.114816494246462,2.338750768736133,groupA
8.339253374535554,5.375260049273907,8.773438602671744,groupB
1.249616098843369,8.869871332742044,1.5039596502764974,groupA
8.518751275257296,0.21543481161739542,4.701462261587441,groupA
3.77133134235621,5.316608765765344,4.348759637718603,groupB
7.461205202712561,9.451826566013597,9.892712751274997,groupB
0.9531123135697772,0.3364192879326544,8.871103631169468,groupA
4.991688215371227,8.974246887454843,6.170646877210794,groupB
0.29860500484314767,6.940708145505216,3.5115050712571105,groupA
7.879443496905305,3.147978753660585,3.6723242172429593,groupB
8.591574123307147,2.9448112831489013,2.2193542802897204,groupB
1.7647585875208682,8.976001641569727,7.809551614367999,groupB
1.9119222658664226,6.210869152420201,0.964436633129585,groupA
8.288422720376369,5.569500289029694,4.907877398057055,groupB
1.2832414806110293,6.292442520922357,1.6645613338403598,groupA
1.0874223851209108,5.260300788488448,8.703819272333554,groupA
3.920463139632343,2.1986807651731155,6.532966806528256,groupA
8.007818553718035,4.009278916968633,0.9018904484659784,groupB
2.21825918234427,8.021339285086244,4.704698908657072,groupB
4.207439708974421,8.246249500685979,1.8333446284480681,groupB
7.951769650882183,1.027284905507344,6.588918500995629,groupB
0.6682197729873629,7.741421768282838,2.488467805232059,groupA
9.760392802276911,2.0221174250915896,3.3055819286685315,groupA
6.951677324245783,2.2295837140282657,1.5947521159902556,groupB
0.15281812263163386,4.952061747582438,2.4491844339443847,groupA
8.412475203768743,5.722997677294258,6.073057123613558,groupB
3.1440104900370267,1.456192763117956,7.563748934920738,groupA
5.995148414057521,0.20170057994426172,8.876569152672797,groupA
7.026542831332443,0.8544259351191097,3.163190765110179,groupA
0.9196098306887779,1.131367297124849,4.697938375738765,groupA
1.3796384646036786,6.065749193859158,7.181973585432797,groupA
3.4972537000424255,4.455429261763123,2.494417514612958,groupA
6.454559905854152,5.903254244268993,3.469551052012415,groupB
3.253240276246261,2.8799095672412154,3.7230084163694532,groupA
8.962335426883119,7.430463067077255,6.987111059258741,groupB
7.718170640099105,6.4660206176455794,8.762790507650974,groupA
8.773172247902213,6.137455841013174,5.038764705039503,groupB
3.8504522911237715,6.1542552095758545,8.344925941114473,groupA
4.70940243379418,7.347963797443706,8.143298005397376,groupB
4.200258846582142,9.733155944333742,6.87586805515875,groupB
6.682113878262298,0.2469830845870391,4.9947075501570914,groupB
1.2927362392088615,6.815587901445429,4.039558469506034,groupA
8.00046547282395,1.9650015657159359,0.9350606595644873,groupB
0.9237051648100836,6.1584021083103035,5.938040183220533,groupB
4.846233190665731,5.966028886178517,4.35149358826728,groupA
1.1991256681708684,6.166630239913461,5.745534600872778,groupB
4.160338807008793,4.865551775940155,8.72753133626769,groupB
0.5555999915390175,3.598766692853502,0.989821884101304,groupA
2.965380889286753,5.172920615024563,3.236342651659113,groupA
3.4832465087598896,5.2277921884020255,8.82186201473514,groupA
9.363738146496924,4.3216395459466375,1.5113626196222218,groupB
9.259170997210802,8.435930498909665,5.499851221128962,groupB
6.096967354153891,8.291688290781238,3.5093509717112905,groupB
4.11937397457248,0.2025887216780431,1.5900991684937038,groupB
6.744959584893474,5.217269345508005,4.208459316522238,groupB
9.485729555709039,9.256171905229012,8.540617399100373,groupB
5.472479415212993,1.0295903203469903,0.1473354071935573,groupB
3.7353879977625715,1.3185136809736586,0.6603203667971747,groupA
3.202993940456229,2.744015271936895,2.3954678429112786,groupA
0.42542466597373374,3.440537680492164,7.455174973550033,groupA
2.9009648114635067,1.3259205323697631,4.134685727239623,groupA
0.029058595711318747,5.526569776300722,1.7576275286108134,groupB
9.384831215000256,9.410841548868191,1.3829339415486896,groupB
5.252380914895744,7.979771583406223,4.19380494917886,groupB
4.140135051020495,0.9368432044150266,3.796702729297048,groupA
9.893438446796408,3.6627709372854578,8.898607408055515,groupB
9.532323683943698,6.876574081649193,3.600844789572051,groupB
6.592167445342186,4.9839801583898105,2.8116159298720866,groupB
6.9740455931850045,0.9891697323486448,1.8112372904251184,groupA
5.911139751078773,5.370140169495558,7.469953431772912,groupB
9.160059205850487,0.8609235916339653,1.261262796772643,groupB
7.610493837528556,4.951808638580097,0.7473438373574426,groupA
9.893825464255793,0.5970908043182577,8.427323183766395,groupB
6.678483345981921,0.3206917054385394,3.958324994233248,groupA
5.106134846806016,8.27256652468136,3.415097967213061,groupB
4.336028611776722,1.165603935501378,0.5458632220355819,groupB
7.55689463840736,1.0877503058864857,0.6834524634985062,groupA
0.3602784006611104,3.7530989762693556,9.163952113987456,groupA
7.421160220158444,6.657791581084426,8.255639550439618,groupB
8.07048013092391,3.8239834637774894,6.456580779453449,groupA
1.0165548957185921,9.205864305723507,4.225435296569657,groupB
0.5343812813745197,3.961376969969849,8.061866375423252,groupA
6.233650948367475,4.161638371246492,7.152916833020745,groupB
4.507514302364873,5.416487930706252,0.8701597837272446,groupB
9.077520045132987,1.8897424197547996,1.340420681534189,groupB
5.3110354319924715,1.759939282191838,8.884007258115792,groupA
9.396323939993984,4.040053815919649,8.080664179614768,groupB
7.199431232227758,0.06039371661296866,4.598884402866221,groupA
3.1474004890821963,3.7001698484840717,2.309411775034891,groupA
7.922874525075382,8.95649376339297,5.281653415745148,groupB
0.9655997641779512,8.09487188383073,4.315788727028165,groupB
7.716214832992584,0.19988418460078372,7.532098082237684,groupA
1.3166190078455098,8.952589747254505,9.489002659575714,groupB
5.463720804700582,8.05089865315993,7.858242241985257,groupB
3.8274434825855286,3.5456869414081984,3.386648042590694,groupA
7.893824143070026,8.323952143923417,8.897014270806965,groupB
8.90073304526595,2.108490443840836,5.611335877425557,groupB
3.6629967632713756,6.5284962303204175,7.173985380424098,groupB
6.831979706273595,4.21990242466655,9.902796317254957,groupB
2.3443630030504448,8.771704969154817,0.13498736451223126,groupB
6.704456041300465,7.424262498931258,1.6804965369217628,groupB
8.941520718756504,0.7325399167672786,7.220854456831787,groupB
2.256198516356853,9.544213346592448,0.14053089860454615,groupB
2.4957345673755924,2.8109997263324837,5.891011843552045,groupA
5.294285704868179,7.479182816918185,1.1784169327277927,groupB
4.396262898944694,0.1028274974415655,2.0233161923685694,groupA
0.24144223867783032,9.761000508832922,1.954718944944407,groupB
9.157044779032768,7.016128272316378,6.655487602791056,groupB
2.6688645313318835,7.596491652501651,7.802450823963688,groupB
6.667613558937614,7.996003583580139,4.579225434911472,groupB
4.856852262194163,7.7688593578066145,8.950884511906565,groupB
5.5015212869957,1.5189201513772976,8.756592387163245,groupA
4.059007383836452,1.7644034363776662,3.962301660351696,groupA
4.182945716337379,0.015410087162984754,5.927860808329869,groupA
0.7719664453819208,2.7887756124488208,5.93903736689096,groupA
9.673063036319967,7.420230795137868,6.462162009196523,groupB
9.932509151222131,5.232715254728793,8.18199657394296,groupB
0.3435604500620004,1.1517762581565927,7.298301778276258,groupA
9.1753248659525,8.071042445689603,3.9026164219127155,groupB
8.426396249267752,5.949136789697864,6.4137328349777745,groupB
1.4759036565876205,9.124592858665917,6.392847244988554,groupB
4.596084529040345,4.666182316417123,2.599996332611947,groupB
7.8891383866393925,9.561422768935428,7.2963433820428145,groupB
4.4936563696200675,0.7378761128936084,5.203048062510462,groupA
0.32355523800754793,5.125023397361083,5.96934223055965,groupA
9.740333570119027,5.8480254985162965,4.986074932550826,groupB
9.784490216639524,8.910556335206614,7.023623476854793,groupB
9.140247249802751,6.702946721861704,7.052345400471859,groupB
0.6448315776330071,0.39393296885240736,1.9489449269264303,groupA
0.4786861552477806,4.086394563963344,5.835021083072359,groupA
9.122493836957943,7.604197574789411,6.369033656591322,groupB
2.756984467459774,7.8169192855771765,4.932307166805579,groupB
0.017406423904071655,8.453527097288706,2.97983402198979,groupA
9.280928785806868,5.355250050136463,8.712809795368043,groupB
0.7035353004413059,8.073334281269283,9.249794355301722,groupA
4.679539390121363,2.8202322487870934,6.422629687131698,groupA
0.037484853052871525,4.910088009176144,4.542494287768592,groupA
4.765915312910361,1.7018296544435407,4.119390544007851,groupA
7.412022450433616,7.266075938222731,5.021072432651209,groupB
4.794488919179935,4.425117244493407,5.785459710556405,groupB
6.168194408893326,3.828216331440238,9.370254934302192,groupB
1.5985794746954185,3.83320174670545,2.9830090659508937,groupA
8.45461153407042,1.7746898336879124,8.686391053634084,groupB
4.16706547048155,8.541163235452352,8.39590699271329,groupB
7.82156780980757,2.561926886506228,8.822643197872276,groupB
1.4478973197031653,0.8260672203955199,0.804648963151291,groupA
1.2060692634281756,5.752312367873754,1.532982456852745,groupA
6.910942806602611,5.708960157661491,9.389666725016458,groupB
6.617210750541086,8.387512995567315,4.409798470122049,groupB
1.897173892468359,7.466737180681885,8.402919645638466,groupB
1.8429015762397039,1.6594474553326355,4.082987407831879,groupA
7.035775882836358,5.438582361098854,8.397433533717193,groupB
1.7654225357877718,7.746815744107105,9.485929227138687,groupB
4.860082589813928,4.107363078616201,5.6658358289176896,groupA
3.948512128541127,3.5788831267865095,9.819130726644087,groupA
9.993208811490696,4.155968200851721,9.009978273754204,groupB
3.7814951030669377,9.009368851203778,7.178420459517161,groupB
1.5205512672899024,7.265456780440075,8.347721177427113,groupA
4.946609611361717,6.251395191521839,5.745780726646748,groupB
1.2548697673323461,0.5738457071268399,9.345898842728444,groupA
9.542140992507,7.954461403013734,0.34396628056362455,groupB
6.036952970798076,6.779668696272491,4.493235548520964,groupB
9.837235663942959,4.029565817247784,0.6647487666369079,groupB
2.37342192318731,5.604826411952507,7.184412024723425,groupA
4.929304229956962,4.5598922916226545,2.285035986925501,groupB
2.154932668904004,9.16770108859283,1.7313611239774418,groupA
2.391277406354051,0.13299884528626627,7.605230226128951,groupA
6.695779085722889,2.4714665498347266,4.705017923628948,groupB
3.949458663101575,2.9071756397791404,6.253843765420211,groupA
2.8511749223957663,8.132767956608834,2.6339122302027738,groupB
0.16756032016058686,1.5186641698074677,6.51803540532064,groupA
2.030523745316839,1.9590592231340098,8.290186689716156,groupA
1.8402017576011775,8.161137370604646,6.64529752416203,groupB
3.543820878770302,4.872663800241801,6.218333211393673,groupA
0.7582213838231266,0.5523441277957852,2.8386237523907374,groupB
0.152636128327317,6.287991169877146,4.160826699032857,groupA
1.9464897319300711,5.586823032798021,3.057415968849191,groupA
0.08413716729629872,0.11846522050777741,6.104550564207427,groupA
9.19342606687377,4.772165787208341,7.398065772648479,groupB
3.809774650109029,6.808771377591716,1.1103854042678207,groupB
3.3260303295674554,3.7038165953613387,8.993450906069699,groupA
7.487279724430124,0.5450996013961085,1.890520666171398,groupA
6.939770231335061,7.25777800460814,1.3163052893098792,groupB
0.846261946090916,7.5681095758509,4.2839962581239135,groupA
5.480635286288404,4.0666020401153276,2.4041742553605037,groupB
8.435133008985051,7.449204919339191,0.039702883872961836,groupB
0.245773389145858,5.437375445441154,3.6921293607160277,groupA
3.873069683712227,1.151315613481334,5.0347746909132765,groupB
4.25503499859135,3.262357045042532,4.125037372735898,groupA
9.227583149806925,0.1952936340703515,4.493553918927295,groupB
3.404378740564008,7.151743924698575,0.19694796857065877,groupB
8.49267212775013,0.436087657038321,9.319679596388777,groupA
5.8377529358124765,2.8412039256780686,9.748417908592184,groupA
7.775283259828846,9.922462597354352,8.819617695986024,groupB
1.8417024542049432,2.1158358737265126,2.0165101474914957,groupB
6.063595808697764,0.8255672362421551,3.0304637447798957,groupA
4.5749287114541906,1.6888406816978063,8.87696943358101,groupA
4.0908020108374465,6.132673043873071,9.9359638938348,groupB
1.672582717361426,0.8338174020870204,9.241385282463376,groupA
0.20654427629362426,0.9631795684188948,5.968116240202716,groupA
1.6959511945710537,4.311780439081195,4.914943969527641,groupA
9.68861172188128,5.018698990670902,5.239406580168463,groupB
9.699631022922892,3.88661652372269,2.902607149639719,groupB
3.2765628725715956,5.1358236883575685,4.957534051107594,groupA
1.3717028647123264,1.4690259459432475,6.548779178863647,groupB
2.4589742988651206,0.42463900706801727,7.700735024187592,groupA
8.830147735666696,3.268963569468437,9.846164628932778,groupB
7.637049936505312,9.781763057390332,0.6774134803484511,groupB
4.198129797916708,5.232546210353274,5.418501156270588,groupB
7.516530438340261,7.072615811920939,7.536383045643982,groupB
3.9448166598003773,6.146808562878146,3.845689842118589,groupA
1.2734491608822696,7.440168295978477,6.1817317838210775,groupA
6.229503931959527,4.917780015318147,0.8536002037045332,groupB
9.79008309667565,8.762901493816743,0.25269610370738493,groupB
7.617659718342588,5.6705581806765135,1.4171227054040259,groupB
1.7978994895801625,9.784511081280664,8.565632917064539,groupB
0.18065897428923283,9.26372955297026,3.2007643608056755,groupB
8.733300174998565,8.50691809774321,2.9849836176569955,groupA
1.3462454814991731,5.0433411389234255,8.216472821103734,groupA
2.6604015826577845,3.214465813630516,8.750757789843727,groupA
9.072910655139239,1.9728926789931123,9.559710439536918,groupB
0.48314457379989406,1.5478025441045185,8.386509350339054,groupA
8.53619246827183,0.2287229048866002,0.509920686407862,groupA
0.05541250702129741,4.952002177156471,9.622512164140506,groupA
7.205349739263682,5.300973523680213,5.614603230406984,groupB
4.528879539374735,8.744723351601797,5.098762277408287,groupB
0.17002969967422565,4.904988436801023,9.686079532042992,groupA
4.972139070869417,9.276990668241973,5.652654256709865,groupB
8.27646285296608,0.21538783665747907,1.7432299277136787,groupA
4.903286473809551,6.34681909887484,8.758850827064716,groupB
2.4965776682763794,3.5430478760021886,7.158624679450789,groupA
7.677866073971275,4.994737460353095,0.31185266258737077,groupB
1.2391415393871963,1.96419048186661,1.3389303756714033,groupA
4.961887059515968,7.481230077191156,8.246526053982556,groupB
0.16610104916369717,5.905709568010588,3.1528647607313753,groupA
8.960903905712819,9.470012765862913,2.864230475858467,groupB
5.117310144580616,9.301082856955428,1.0198323866423264,groupB
7.836774644693415,1.1666333083613267,9.58470030429062,groupB
4.8151993498392045,8.534783705673059,8.995052345270848,groupB
5.226339123656874,7.5756189960888145,7.103810979932059,groupB
9.710689668153986,1.5292460027986776,1.4484396849431824,groupB
4.9692399898360975,0.9971941852161614,8.694756087685413,groupA
2.324126267670664,6.700227818368461,6.684945023512289,groupB
1.2857144176664093,7.143491246544923,9.02443089577269,groupA
8.625359812602593,4.732291634486935,0.2580933603604363,groupB
4.038525684374916,9.198870872390634,3.651490214743217,groupB
5.822114450431516,8.217107763906094,7.130746183862141,groupA
2.8817137389842995,5.396522807154328,2.812032586423027,groupA
9.245306780473756,1.673759032450578,5.091047005349232,groupB
6.8803592684924215,3.136226286690418,4.731040662934385,groupB
2.341205300008432,8.970019088079058,4.7051874613615485,groupB
9.830373485943449,3.2723642347395963,8.631995913450337,groupB
4.5513252201353165,5.830205090655398,1.0993679454628413,groupB
2.3647199684110873,2.857801335807398,4.416187388450153,groupA
9.997703474564995,7.993077910103641,8.33008080667399,groupB
3.554456844796837,9.387668906909978,6.893768821775282,groupA
8.639478044442013,0.6836783326724061,8.141874588718807,groupB
8.882652052504746,6.444873441755451,0.6033203892569894,groupB
8.238065488547502,7.702648193313637,0.5457902144919224,groupB
9.84938995284041,0.9627381615815456,1.668723421408801,groupA
9.526585958161748,9.887625738515379,4.118851779517399,groupB
4.250706858340475,8.024003085847815,0.9992104282653214,groupB
4.39193887025901,6.129407841689063,5.74714452755614,groupB
8.313248842868832,1.6310805810217754,7.091824214885978,groupB
3.5834326094812443,1.2301976095897527,1.8061272774258397,groupA
6.12132142162289,3.788896541246859,9.527328027374399,groupB
6.242094256467955,2.5996532461908526,6.587483907828949,groupA
5.049175270658328,2.463620123171398,0.4890904702549548,groupA
8.529790137867929,8.788370046415384,2.659746826858865,groupB
4.9994745451621565,8.441199215636313,1.3754197465129958,groupB
8.105749458457622,4.7202125947571965,5.430683420559319,groupB
0.29548827437751335,2.4794941092835754,1.9553799772413316,groupA
0.2750200553728166,9.476956455549281,6.434228183454243,groupB
1.7903733442191305,6.511116742191099,9.969678532398047,groupA
